,f,P
4449,17.236328125,-186.84168681373524
4450,17.28515625,-187.14906031718732
4451,17.333984375,-188.9267135805851
4452,17.3828125,-185.50168937278767
4453,17.431640625,-188.0955140195769
4454,17.48046875,-190.26332423584316
4455,17.529296875,-188.65709970864302
4456,17.578125,-186.7473954107215
4457,17.626953125,-186.9849863200377
4458,17.67578125,-188.68061095827238
4459,17.724609375,-190.29232574249323
4460,17.7734375,-191.21073680977378
4461,17.822265625,-187.10769169170155
4462,17.87109375,-189.8496980393711
4463,17.919921875,-187.163261859102
4464,17.96875,-188.19119927750666
4465,18.017578125,-186.8796960999327
4466,18.06640625,-185.61027901685992
4467,18.115234375,-187.8283574162187
4468,18.1640625,-187.96572942343064
4469,18.212890625,-188.13239254649127
4470,18.26171875,-185.65863809453492
4471,18.310546875,-186.04114921098267
4472,18.359375,-186.1414542093076
4473,18.408203125,-187.9127970025719
4474,18.45703125,-186.94193960884553
4475,18.505859375,-185.85166537375827
4476,18.5546875,-187.66857014403885
4477,18.603515625,-186.67052386334421
4478,18.65234375,-188.91170808626
4479,18.701171875,-186.32441742566567
4480,18.75,-186.41742404359437
4481,18.798828125,-188.34318574345554
4482,18.84765625,-186.79393441437645
4483,18.896484375,-187.844599896169
4484,18.9453125,-187.5362759428774
4485,18.994140625,-186.77173580787127
4486,19.04296875,-187.31244327469176
4487,19.091796875,-187.97340311862894
4488,19.140625,-189.43379271519566
4489,19.189453125,-189.90139272545275
4490,19.23828125,-185.8240977383163
4491,19.287109375,-188.8240923397057
4492,19.3359375,-186.56098636441655
4493,19.384765625,-188.02367341307638
4494,19.43359375,-187.97544033034828
4495,19.482421875,-187.77838925947952
4496,19.53125,-188.89464934459187
4497,19.580078125,-189.11142085996968
4498,19.62890625,-186.3448502002698
4499,19.677734375,-187.15710401418363
4500,19.7265625,-187.19710001964026
4501,19.775390625,-188.81349841727138
4502,19.82421875,-189.42556356998122
4503,19.873046875,-186.2081477695488
4504,19.921875,-188.83020405003197
4505,19.970703125,-185.49584771388766
4506,20.01953125,-186.70842178776653
4507,20.068359375,-187.18037331229968
4508,20.1171875,-186.79494017136324
4509,20.166015625,-189.5495419544338
4510,20.21484375,-187.7795423682183
4511,20.263671875,-188.1958457972344
4512,20.3125,-190.3371190887926
4513,20.361328125,-184.14757205563768
4514,20.41015625,-191.24457661012812
4515,20.458984375,-188.71485940075002
4516,20.5078125,-185.26022459326458
4517,20.556640625,-191.08952236163876
4518,20.60546875,-189.29268969850807
4519,20.654296875,-187.8442232052408
4520,20.703125,-189.7847966291346
4521,20.751953125,-188.86730614137468
4522,20.80078125,-190.19428432995218
4523,20.849609375,-188.89653076197683
4524,20.8984375,-186.03041571058102
4525,20.947265625,-189.18125735866727
4526,20.99609375,-187.8843202126013
4527,21.044921875,-186.78663058483258
4528,21.09375,-187.57822909403035
4529,21.142578125,-187.39075646560946
4530,21.19140625,-189.616891957657
4531,21.240234375,-186.56912067186894
4532,21.2890625,-190.16380251843654
4533,21.337890625,-185.41771625855583
4534,21.38671875,-188.1755055186621
4535,21.435546875,-187.71946473450714
4536,21.484375,-188.40715643624392
4537,21.533203125,-190.10749314079266
4538,21.58203125,-185.5659363979164
4539,21.630859375,-187.47771117310276
4540,21.6796875,-187.66172058438147
4541,21.728515625,-186.7960354238711
4542,21.77734375,-185.59128077564023
4543,21.826171875,-189.59386241457995
4544,21.875,-188.6025412188132
4545,21.923828125,-187.21543485138628
4546,21.97265625,-188.07235979784102
4547,22.021484375,-188.5096982931901
4548,22.0703125,-186.3215111220687
4549,22.119140625,-185.50417005459337
4550,22.16796875,-186.99612751186172
4551,22.216796875,-190.4791289215893
4552,22.265625,-187.097227579093
4553,22.314453125,-186.38612678171
4554,22.36328125,-186.92792686315158
4555,22.412109375,-189.63156067601017
4556,22.4609375,-188.09839126528004
4557,22.509765625,-185.06458641688627
4558,22.55859375,-186.33047440863047
4559,22.607421875,-186.45594672868447
4560,22.65625,-185.71264990273676
4561,22.705078125,-186.03656606895578
4562,22.75390625,-187.68341517533796
4563,22.802734375,-187.0161751347666
4564,22.8515625,-186.58603233673406
4565,22.900390625,-186.81342966041535
4566,22.94921875,-186.28148024884686
4567,22.998046875,-185.98932704269748
4568,23.046875,-190.05039949233765
4569,23.095703125,-189.2183346834836
4570,23.14453125,-185.98255394369468
4571,23.193359375,-190.0215518386677
4572,23.2421875,-187.591056848223
4573,23.291015625,-187.58623100341725
4574,23.33984375,-189.2539099127842
4575,23.388671875,-186.1601511455838
4576,23.4375,-186.58343581082926
4577,23.486328125,-189.49951422454188
4578,23.53515625,-187.51966291311072
4579,23.583984375,-187.42379904830213
4580,23.6328125,-187.34967432813033
4581,23.681640625,-188.25540442065284
4582,23.73046875,-188.49207191661753
4583,23.779296875,-185.3188918910517
4584,23.828125,-188.91384247856058
4585,23.876953125,-186.40448553802
4586,23.92578125,-188.96547772653884
4587,23.974609375,-190.27644674791634
4588,24.0234375,-185.08989827411105
4589,24.072265625,-187.12175682350286
4590,24.12109375,-188.3034754643122
4591,24.169921875,-187.3900981854707
4592,24.21875,-187.14166230044054
4593,24.267578125,-184.8585905354804
4594,24.31640625,-187.01136674854203
4595,24.365234375,-187.07090423263406
4596,24.4140625,-186.93593109044014
4597,24.462890625,-188.75478665911902
4598,24.51171875,-185.5289011148303
4599,24.560546875,-187.14395612091351
4600,24.609375,-188.0381419968537
4601,24.658203125,-185.1417092504745
4602,24.70703125,-191.1312650230265
4603,24.755859375,-187.83314726855676
4604,24.8046875,-189.6283058115355
4605,24.853515625,-188.64485127691108
4606,24.90234375,-189.35859713545096
4607,24.951171875,-187.74787920802427
4608,25.0,-186.37023242053522
4609,25.048828125,-186.66537098620805
4610,25.09765625,-186.7736531900788
4611,25.146484375,-188.48884767098306
4612,25.1953125,-186.56985062575274
4613,25.244140625,-186.30488060962634
4614,25.29296875,-188.01414716302924
4615,25.341796875,-187.9374804235398
4616,25.390625,-187.72127831668686
4617,25.439453125,-188.07415969576616
4618,25.48828125,-184.82393180388638
4619,25.537109375,-189.2017960266332
4620,25.5859375,-187.87830934937827
4621,25.634765625,-186.44275193929352
4622,25.68359375,-188.14151470773356
4623,25.732421875,-187.58175483887382
4624,25.78125,-187.8635465643121
4625,25.830078125,-190.03700708412958
4626,25.87890625,-187.71717345407626
4627,25.927734375,-188.3670461661669
4628,25.9765625,-186.99292089669976
4629,26.025390625,-185.55301523515075
4630,26.07421875,-186.70213025567082
4631,26.123046875,-187.43347470778562
4632,26.171875,-187.32642878301166
4633,26.220703125,-190.84540264866146
4634,26.26953125,-188.71748848721
4635,26.318359375,-187.73193731445826
4636,26.3671875,-188.71945189662333
4637,26.416015625,-187.41496179418226
4638,26.46484375,-189.8405065509338
4639,26.513671875,-188.72057218495186
4640,26.5625,-186.30996298902804
4641,26.611328125,-186.76294890126377
4642,26.66015625,-186.23324216254665
4643,26.708984375,-187.93303407523317
4644,26.7578125,-186.47918442745683
4645,26.806640625,-187.2090389102271
4646,26.85546875,-189.1295258710725
4647,26.904296875,-184.42426477936812
4648,26.953125,-184.68143706248551
4649,27.001953125,-185.8578209245989
4650,27.05078125,-188.5429230171312
4651,27.099609375,-187.55360304800402
4652,27.1484375,-185.59335608016622
4653,27.197265625,-188.05658300330546
4654,27.24609375,-186.317831594439
4655,27.294921875,-187.8865869801911
4656,27.34375,-188.62104556474165
4657,27.392578125,-186.54039172122538
4658,27.44140625,-190.2888990604228
4659,27.490234375,-188.47547551297902
4660,27.5390625,-186.74702416318905
4661,27.587890625,-188.63415037158936
4662,27.63671875,-188.31394395932014
4663,27.685546875,-187.70166296257602
4664,27.734375,-185.3922303065696
4665,27.783203125,-187.2637933476303
4666,27.83203125,-189.44182462089776
4667,27.880859375,-187.01708696845873
4668,27.9296875,-184.5366933032379
4669,27.978515625,-186.02302631364824
4670,28.02734375,-184.4576319707725
4671,28.076171875,-189.88392689849496
4672,28.125,-190.08703772507295
4673,28.173828125,-185.78186926031591
4674,28.22265625,-187.65893978808083
4675,28.271484375,-185.28612913431562
4676,28.3203125,-185.9429704537888
4677,28.369140625,-187.96837299031816
4678,28.41796875,-187.8641147274069
4679,28.466796875,-187.84827902994851
4680,28.515625,-190.83774320443362
4681,28.564453125,-187.35522265199947
4682,28.61328125,-187.28700086543395
4683,28.662109375,-187.28175824380827
4684,28.7109375,-189.26860618040521
4685,28.759765625,-187.39434932894528
4686,28.80859375,-189.1773034980423
4687,28.857421875,-187.38997833738094
4688,28.90625,-188.10284292641686
4689,28.955078125,-188.93105736803918
4690,29.00390625,-188.83165029924672
4691,29.052734375,-187.0938242150095
4692,29.1015625,-189.31939528551177
4693,29.150390625,-186.3524042591046
4694,29.19921875,-184.16058174929165
4695,29.248046875,-186.94245542685275
4696,29.296875,-189.31100774009386
4697,29.345703125,-187.4004048201681
4698,29.39453125,-188.37019551214888
4699,29.443359375,-185.92020000902315
4700,29.4921875,-187.33956962146348
4701,29.541015625,-189.0279376790572
4702,29.58984375,-188.6154597507882
4703,29.638671875,-184.86929056189268
4704,29.6875,-188.44832854984506
4705,29.736328125,-186.4732418674509
4706,29.78515625,-186.2860555206952
4707,29.833984375,-185.7665609889482
4708,29.8828125,-187.72080824768295
4709,29.931640625,-187.60089061969
4710,29.98046875,-187.29304577634966
4711,30.029296875,-188.5096441795019
4712,30.078125,-186.69797838058562
4713,30.126953125,-189.55817895354159
4714,30.17578125,-190.87944274931144
4715,30.224609375,-186.54966019556588
4716,30.2734375,-187.80541253986547
4717,30.322265625,-186.07606394022224
4718,30.37109375,-188.37893401995805
4719,30.419921875,-185.75711322306506
4720,30.46875,-186.76794642446364
4721,30.517578125,-187.7990021639691
4722,30.56640625,-186.47793152301642
4723,30.615234375,-188.67075590595667
4724,30.6640625,-187.62082927965045
4725,30.712890625,-188.7244859735543
4726,30.76171875,-188.3171896123677
4727,30.810546875,-186.53505905896367
4728,30.859375,-189.43647739867893
4729,30.908203125,-187.82868863949594
4730,30.95703125,-185.8573289691893
4731,31.005859375,-187.30857544349735
4732,31.0546875,-187.65230951191205
4733,31.103515625,-188.34130598250917
4734,31.15234375,-187.29520166211137
4735,31.201171875,-188.48116693248397
4736,31.25,-184.919461675954
4737,31.298828125,-188.38729311787955
4738,31.34765625,-187.3538656905165
4739,31.396484375,-188.8892411785437
4740,31.4453125,-185.10361330368397
4741,31.494140625,-188.87520415057395
4742,31.54296875,-189.6215441148975
4743,31.591796875,-188.98635636351406
4744,31.640625,-185.67731868731522
4745,31.689453125,-186.21551128478242
4746,31.73828125,-189.4684710514483
4747,31.787109375,-187.8262225732687
4748,31.8359375,-190.03033623924267
4749,31.884765625,-189.94074632872415
4750,31.93359375,-186.54246437414355
4751,31.982421875,-186.14123195652803
4752,32.03125,-186.17272355200055
4753,32.080078125,-188.44844002357635
4754,32.12890625,-188.24420022697007
4755,32.177734375,-190.72040646619635
4756,32.2265625,-187.45383354269651
4757,32.275390625,-185.03555691735116
4758,32.32421875,-188.31030945229156
4759,32.373046875,-186.18682494662275
4760,32.421875,-185.29060162889257
4761,32.470703125,-186.18932669745797
4762,32.51953125,-189.69457262818892
4763,32.568359375,-186.99435426935827
4764,32.6171875,-187.37839430508907
4765,32.666015625,-187.62347565973016
4766,32.71484375,-186.07409571887658
4767,32.763671875,-184.86973051189617
4768,32.8125,-187.8147040882452
4769,32.861328125,-185.61695735888762
4770,32.91015625,-186.7624056650129
4771,32.958984375,-186.53871383499887
4772,33.0078125,-188.47747238520685
4773,33.056640625,-187.20158346056664
4774,33.10546875,-188.85281907605196
4775,33.154296875,-187.99840324493678
4776,33.203125,-187.7847766940275
4777,33.251953125,-188.67341292575944
4778,33.30078125,-188.16248492169365
4779,33.349609375,-186.79991010051538
4780,33.3984375,-189.13502758470975
4781,33.447265625,-189.5551911090143
4782,33.49609375,-186.42979691148219
4783,33.544921875,-186.01453007992254
4784,33.59375,-185.69803034117368
4785,33.642578125,-186.11715728987556
4786,33.69140625,-185.0329187503426
4787,33.740234375,-187.33934604746867
4788,33.7890625,-186.00970911530626
4789,33.837890625,-186.75319521818267
4790,33.88671875,-188.2297397115228
4791,33.935546875,-185.75230039862254
4792,33.984375,-184.71017540411262
4793,34.033203125,-186.12087558520824
4794,34.08203125,-187.36376004641158
4795,34.130859375,-186.30957524615505
4796,34.1796875,-186.6838422347119
4797,34.228515625,-186.29149017641262
4798,34.27734375,-186.28722019887994
4799,34.326171875,-188.3487828830568
4800,34.375,-187.3152267109263
4801,34.423828125,-187.5917180715323
4802,34.47265625,-190.05655328681635
4803,34.521484375,-187.17943117346766
4804,34.5703125,-185.11017427669282
4805,34.619140625,-187.544969315898
4806,34.66796875,-187.83211787820937
4807,34.716796875,-189.46933398345934
4808,34.765625,-190.86492308672695
4809,34.814453125,-186.84845132340138
4810,34.86328125,-189.70870491674276
4811,34.912109375,-190.13108877595283
4812,34.9609375,-188.58000089876018
4813,35.009765625,-186.25643639078234
4814,35.05859375,-190.41785962955464
4815,35.107421875,-184.97829632603919
4816,35.15625,-189.5616067028915
4817,35.205078125,-184.79722637657662
4818,35.25390625,-184.3611415281893
4819,35.302734375,-183.8805508870187
4820,35.3515625,-185.59321780731446
4821,35.400390625,-188.44699282506133
4822,35.44921875,-186.54096434943196
4823,35.498046875,-188.81415715675766
4824,35.546875,-187.85107889937316
4825,35.595703125,-188.6561963041907
4826,35.64453125,-186.6395480230014
4827,35.693359375,-186.444271727687
4828,35.7421875,-187.41281303041384
4829,35.791015625,-186.68859581394858
4830,35.83984375,-185.91795351605776
4831,35.888671875,-186.80226689182126
4832,35.9375,-188.6931167717635
4833,35.986328125,-187.7101757283418
4834,36.03515625,-186.95608677818126
4835,36.083984375,-188.3483097074406
4836,36.1328125,-186.95090823296275
4837,36.181640625,-186.21517928983644
4838,36.23046875,-187.75394727072293
4839,36.279296875,-189.24795193266547
4840,36.328125,-184.77541285692573
4841,36.376953125,-188.13484042244855
4842,36.42578125,-187.02699464713373
4843,36.474609375,-187.74695349189972
4844,36.5234375,-185.42844257155477
4845,36.572265625,-185.09040141892132
4846,36.62109375,-187.26529321345322
4847,36.669921875,-186.94786521627555
4848,36.71875,-187.80184052310804
4849,36.767578125,-188.65770956839083
4850,36.81640625,-185.95929876575164
4851,36.865234375,-186.37304304715425
4852,36.9140625,-189.5163011884853
4853,36.962890625,-188.31698950436962
4854,37.01171875,-188.5059153780985
4855,37.060546875,-187.86096782394682
4856,37.109375,-189.69343677508306
4857,37.158203125,-188.8835487013034
4858,37.20703125,-183.69490139773205
4859,37.255859375,-186.6971512036063
4860,37.3046875,-188.53148745437568
4861,37.353515625,-188.08503739801657
4862,37.40234375,-185.62349007663065
4863,37.451171875,-186.46730688744972
4864,37.5,-188.93630650599414
4865,37.548828125,-188.47852638338907
4866,37.59765625,-189.73683345911783
4867,37.646484375,-188.5846016449742
4868,37.6953125,-188.62659519491635
4869,37.744140625,-187.951174659945
4870,37.79296875,-188.35155739937804
4871,37.841796875,-187.91337402776153
4872,37.890625,-188.41422435789264
4873,37.939453125,-190.2524681082111
4874,37.98828125,-186.73625989751136
4875,38.037109375,-186.88135470724413
4876,38.0859375,-187.59631286511922
4877,38.134765625,-186.28233630199583
4878,38.18359375,-190.07728609839506
4879,38.232421875,-186.5913761993471
4880,38.28125,-186.7564848700838
4881,38.330078125,-187.6645885741921
4882,38.37890625,-190.10140903464145
4883,38.427734375,-188.41169950502493
4884,38.4765625,-185.72779364967812
4885,38.525390625,-185.13340852885628
4886,38.57421875,-188.7664498791501
4887,38.623046875,-187.24878931463297
4888,38.671875,-187.94675489142872
4889,38.720703125,-189.59741989966628
4890,38.76953125,-186.29646146875746
4891,38.818359375,-186.53180772279663
4892,38.8671875,-190.72324375600166
4893,38.916015625,-184.99982968511912
4894,38.96484375,-187.54319762261295
4895,39.013671875,-186.96767274687204
4896,39.0625,-186.77005592689537
4897,39.111328125,-189.16292222386616
4898,39.16015625,-189.04672191168967
4899,39.208984375,-187.88113793469853
4900,39.2578125,-187.96433692374424
4901,39.306640625,-185.857202578135
4902,39.35546875,-188.53478259150305
4903,39.404296875,-186.7422012827831
4904,39.453125,-189.0615471428075
4905,39.501953125,-188.9305971667386
4906,39.55078125,-186.2009771110831
4907,39.599609375,-188.90520621770477
4908,39.6484375,-188.86651814195045
4909,39.697265625,-188.25991992684547
4910,39.74609375,-185.94421290869323
4911,39.794921875,-188.66882884024398
4912,39.84375,-187.25110520821895
4913,39.892578125,-187.9857290951597
4914,39.94140625,-186.10028592446753
4915,39.990234375,-189.5455595955665
